run_id,run_type,model_name,model_family,model_type,dataset_name,is_time_series,column_size,row_size,evaluation_metric,evaluation_value,duration,sql,explainability
6f28b6c4-03f8-4945-9d72-7bf6f4358e9f,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_boosted_tree_regressor_da51e243,regression,BOOSTED_TREE_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,28243248.036516957,287.97,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_boosted_tree_regressor_da51e243`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",SHAP
dc59234e-bc10-4612-8b50-4eac9185af37,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_76d92830,regression,DNN_LINEAR_COMBINED_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,39756645.29982024,163.97,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_76d92830`
                OPTIONS(model_type='DNN_LINEAR_COMBINED_REGRESSOR', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",None
a19445ef-4157-4e2e-9f1d-ae63b73d7640,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_b219dfd0,regression,DNN_LINEAR_COMBINED_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,39757605.25647453,166.29,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_b219dfd0`
                OPTIONS(model_type='DNN_LINEAR_COMBINED_REGRESSOR', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",None
c7d8dafe-5efb-475c-b394-ec4289240059,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_693921c7,regression,DNN_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,39759895.27035116,404.64,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_693921c7`
                OPTIONS(model_type='DNN_REGRESSOR', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",None
36c18641-d826-4ef7-9cc0-72cfdeaf95df,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_b506a03f,regression,DNN_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,39759679.45100097,401.66,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_b506a03f`
                OPTIONS(model_type='DNN_REGRESSOR', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",None
fb599215-d74c-4f77-a3d6-34c6413f9969,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_5dcbaadb,regression,LINEAR_REG,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,32099210.393725283,41.83,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_5dcbaadb`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",Intrinsic
7c0b873a-8772-4954-948b-5627482294d9,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_dc0de699,regression,LINEAR_REG,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,32099210.393725287,39.29,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_dc0de699`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",Intrinsic
461a2bed-d4b9-4f65-8124-ffed58c092d5,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_5b43847f,regression,RANDOM_FOREST_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,13629057.975644067,290.18,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_5b43847f`
                OPTIONS(model_type='RANDOM_FOREST_REGRESSOR', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",SHAP
0102d9d3-57f3-47c8-98d5-8d7af33f15ca,training,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_c84af633,regression,RANDOM_FOREST_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,mean_squared_error,13287172.289797477,293.26,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_c84af633`
                OPTIONS(model_type='RANDOM_FOREST_REGRESSOR', INPUT_LABEL_COLS=['outpatient_services'])
                AS
                (SELECT * FROM `bigquery-public-data.medicare.outpatient_charges_2014`
                WHERE outpatient_services IS NOT NULL)",SHAP
12b2e0d1-6ce8-4816-a3d4-1826081dfb09,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_automl_regressor_bf7b18bc,regression,AUTOML_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,41.71,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_automl_regressor_bf7b18bc`, (SELECT * EXCEPT(provider_street_address), '1613 NORTH MCKENZIE STREET' AS provider_street_address FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",None
a9798fcf-c8aa-4568-8e2d-71b273d744b1,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_boosted_tree_regressor_d577dd2b,regression,BOOSTED_TREE_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,1.7,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_boosted_tree_regressor_d577dd2b`, (SELECT * EXCEPT(provider_street_address), '1613 NORTH MCKENZIE STREET' AS provider_street_address FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",SHAP
1db2249f-2cd1-4c14-bccb-c492ce72d5bf,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_boosted_tree_regressor_da51e243,regression,BOOSTED_TREE_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,1.82,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_boosted_tree_regressor_da51e243`, (SELECT * EXCEPT(provider_name), 'ATMORE COMMUNITY HOSPITAL' AS provider_name FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",SHAP
1bf89cb5-92e6-4cd0-b6f8-c63da42e7940,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_76d92830,regression,DNN_LINEAR_COMBINED_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,3.73,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_76d92830`, (SELECT * EXCEPT(provider_name), 'ATMORE COMMUNITY HOSPITAL' AS provider_name FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",None
7c4cf2f3-3038-41f2-b0aa-4173bc9556de,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_b219dfd0,regression,DNN_LINEAR_COMBINED_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,4.39,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_linear_combined_regressor_b219dfd0`, (SELECT * EXCEPT(provider_street_address), '1613 NORTH MCKENZIE STREET' AS provider_street_address FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",None
34b26a5f-0efb-41c6-b686-e4f7835738a1,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_693921c7,regression,DNN_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,3.94,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_693921c7`, (SELECT * EXCEPT(provider_street_address), '1613 NORTH MCKENZIE STREET' AS provider_street_address FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",None
94799585-abaf-4724-9f8c-4de9729768f8,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_b506a03f,regression,DNN_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,2.94,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_dnn_regressor_b506a03f`, (SELECT * EXCEPT(provider_name), 'ATMORE COMMUNITY HOSPITAL' AS provider_name FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",None
39032661-65f4-4cc6-8eaa-e93233f602e0,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_5dcbaadb,regression,LINEAR_REG,medicare.outpatient_charges_2014,FALSE,11,35895,,,1.91,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_5dcbaadb`, (SELECT * EXCEPT(provider_name), 'ATMORE COMMUNITY HOSPITAL' AS provider_name FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",Intrinsic
29e694a6-e50b-41cd-b29d-37d5b20a0ee4,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_dc0de699,regression,LINEAR_REG,medicare.outpatient_charges_2014,FALSE,11,35895,,,1.87,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_linear_reg_dc0de699`, (SELECT * EXCEPT(provider_street_address), '1613 NORTH MCKENZIE STREET' AS provider_street_address FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",Intrinsic
8711fc85-9c02-4e7a-b30f-8db95da122ae,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_5b43847f,regression,RANDOM_FOREST_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,3.86,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_5b43847f`, (SELECT * EXCEPT(provider_street_address), '1613 NORTH MCKENZIE STREET' AS provider_street_address FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",SHAP
1334cb35-3778-4f9b-9bd2-510191724321,inference,crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_c84af633,regression,RANDOM_FOREST_REGRESSOR,medicare.outpatient_charges_2014,FALSE,11,35895,,,5.03,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.outpatient_services_new_random_forest_regressor_c84af633`, (SELECT * EXCEPT(provider_name), 'ATMORE COMMUNITY HOSPITAL' AS provider_name FROM `bigquery-public-data.medicare.outpatient_charges_2014`))",SHAP
2278f8ab-373e-474d-9ce3-7410fd329841,training,crypto-isotope-366706.sql_knowledge_base.date_new_boosted_tree_regressor_116ed313,regression,BOOSTED_TREE_REGRESSOR,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,231512589428608.03,1.08,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_new_boosted_tree_regressor_116ed313`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",SHAP
d3e48470-4793-4a82-8d31-c08463900991,training,crypto-isotope-366706.sql_knowledge_base.date_new_boosted_tree_regressor_747be72d,regression,BOOSTED_TREE_REGRESSOR,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,231512589428608.03,302.96,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_new_boosted_tree_regressor_747be72d`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",SHAP
2059d87e-d2a9-44ec-87af-ce6cb12e4a92,training,crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_845b6506,regression,LINEAR_REG,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,918508104916.355,1.75,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_845b6506`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",Intrinsic
29d7ccc1-b6a7-4432-b494-4eb6a10a2131,training,crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_e1595046,regression,LINEAR_REG,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,918508104916.4313,57.47,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_e1595046`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",Intrinsic
06b1fbec-819f-4b98-a3b6-6b6146e99920,training,crypto-isotope-366706.sql_knowledge_base.date_new_random_forest_regressor_f8fa92d8,regression,RANDOM_FOREST_REGRESSOR,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,102448050190777.31,179.2,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_new_random_forest_regressor_f8fa92d8`
                OPTIONS(model_type='RANDOM_FOREST_REGRESSOR', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",SHAP
9b6eda60-79a4-4d92-8fb9-eaf1fb5f687c,training,crypto-isotope-366706.sql_knowledge_base.date_new_random_forest_regressor_fe8865ba,regression,RANDOM_FOREST_REGRESSOR,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,106492706139819.11,420.72,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_new_random_forest_regressor_fe8865ba`
                OPTIONS(model_type='RANDOM_FOREST_REGRESSOR', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",SHAP
9d1ac809-b166-4cad-bd9a-fb026a033cf3,training,crypto-isotope-366706.sql_knowledge_base.date_boosted_tree_regressor_3c738c95,regression,BOOSTED_TREE_REGRESSOR,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,231512589428608.03,303.62,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_boosted_tree_regressor_3c738c95`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",SHAP
26ae9c7e-96ad-4317-82dc-12abf3663712,training,crypto-isotope-366706.sql_knowledge_base.date_linear_reg_d59c4356,regression,LINEAR_REG,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,918508104916.4111,52.9,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_linear_reg_d59c4356`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",Intrinsic
46247d5d-de75-4e17-9400-33e4aed52379,training,crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_845b6506,regression,LINEAR_REG,patents_dsep.disclosures_13,FALSE,20,45349,mean_squared_error,918508104916.355,54.6,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_845b6506`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['date'])
                AS
                (SELECT * FROM `bigquery-public-data.patents_dsep.disclosures_13`
                WHERE date IS NOT NULL)",Intrinsic
1f0e2245-9f70-43c9-97f5-eb21882aa02d,inference,crypto-isotope-366706.sql_knowledge_base.date_new_boosted_tree_regressor_747be72d,regression,BOOSTED_TREE_REGRESSOR,patents_dsep.disclosures_13,FALSE,20,45349,,,0.91,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.date_new_boosted_tree_regressor_747be72d`, (SELECT * EXCEPT(wg_name), 'Coding of moving pictures and audio' AS wg_name FROM `bigquery-public-data.patents_dsep.disclosures_13` WHERE record_id = 'REC00001'))",SHAP
94ca2279-08ff-4a5e-832d-0c12bd0f0d42,inference,crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_e1595046,regression,LINEAR_REG,patents_dsep.disclosures_13,FALSE,20,45349,,,1.14,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.date_new_linear_reg_e1595046`, (SELECT * EXCEPT(wg_name), 'Coding of moving pictures and audio' AS wg_name FROM `bigquery-public-data.patents_dsep.disclosures_13` WHERE record_id = 'REC00001'))",Intrinsic
10cb09ba-20e7-4783-bc63-4e0c62ed4695,inference,crypto-isotope-366706.sql_knowledge_base.date_new_random_forest_regressor_f8fa92d8,regression,RANDOM_FOREST_REGRESSOR,patents_dsep.disclosures_13,FALSE,20,45349,,,0.94,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.date_new_random_forest_regressor_f8fa92d8`, (SELECT * EXCEPT(wg_name), 'Coding of moving pictures and audio' AS wg_name FROM `bigquery-public-data.patents_dsep.disclosures_13` WHERE record_id = 'REC00001'))",SHAP
bcfefaad-4fc7-4a10-81ec-ba6f61a1f7c0,training,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_linear_reg_d8d5613d,regression,LINEAR_REG,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,mean_squared_error,73.39235617566855,433.42,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_linear_reg_d8d5613d`
                OPTIONS(model_type='LINEAR_REG', INPUT_LABEL_COLS=['opp_points_game'])
                AS
                (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`
                WHERE opp_points_game IS NOT NULL)",Intrinsic
49437f5c-fa9b-4079-8fef-cc86565dac97,inference,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_linear_reg_d8d5613d,regression,LINEAR_REG,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,,,6.14,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_linear_reg_d8d5613d`, (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`))",Intrinsic
b839dd15-4c74-4f00-9296-5aeeaa713746,training,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_boosted_tree_regressor_4813f68a,regression,BOOSTED_TREE_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,mean_squared_error,76.08279823593178,360.05,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_boosted_tree_regressor_4813f68a`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['opp_points_game'])
                AS
                (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`
                WHERE opp_points_game IS NOT NULL)",SHAP
405b4981-1051-4bd8-829e-d3ff4784ad49,inference,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_boosted_tree_regressor_4813f68a,regression,BOOSTED_TREE_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,,,5.72,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_boosted_tree_regressor_4813f68a`, (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`))",SHAP
f983429a-992f-4022-99d3-abf8c5fd45f7,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_6d53069e,regression,BOOSTED_TREE_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,0.6659872614085771,281.28,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_6d53069e`
                OPTIONS(model_type='BOOSTED_TREE_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",SHAP
35f89c30-29d1-4574-af97-91d412ab9607,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_6d53069e,regression,BOOSTED_TREE_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,0.71,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_boosted_tree_regressor_6d53069e`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders` WHERE delivered_at = '2021-01-08 23:11:00+00:00' AND gender = 'F'))",SHAP
54ff3f31-ad88-41ec-a5a0-c2c7da717b66,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_15e73d6e,regression,DNN_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,8.993903818710693,781.13,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_15e73d6e`
                OPTIONS(model_type='DNN_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",None
554c80e9-cae6-42d7-bbe2-3f09090f3e14,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_15e73d6e,regression,DNN_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,1.04,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_regressor_15e73d6e`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders` WHERE delivered_at = '2021-01-08 23:11:00+00:00' AND gender = 'F'))",None
7e7328d8-916b-467f-b264-becab155fa71,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_3311f9dc,regression,DNN_LINEAR_COMBINED_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,7.965439778475324,1024.61,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_3311f9dc`
                OPTIONS(model_type='DNN_LINEAR_COMBINED_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",None
309d4ae6-964c-47fb-b077-2a02c049deeb,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_3311f9dc,regression,DNN_LINEAR_COMBINED_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,1.16,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_dnn_linear_combined_regressor_3311f9dc`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders` WHERE delivered_at = '2021-01-08 23:11:00+00:00' AND gender = 'F'))",None
55d0ed13-efe3-4017-8b99-b1aa60afb3ae,training,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_regressor_bc32c01c,regression,DNN_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,mean_squared_error,66.32905951194329,2032.12,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_regressor_bc32c01c`
                OPTIONS(model_type='DNN_REGRESSOR', INPUT_LABEL_COLS=['opp_points_game'])
                AS
                (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`
                WHERE opp_points_game IS NOT NULL)",None
1f0d4cbc-da1c-4337-b6b1-b50b724207e6,inference,crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_regressor_bc32c01c,regression,DNN_REGRESSOR,ncaa_basketball.mbb_historical_teams_games,FALSE,18,571448,,,11.43,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.opp_points_game_new_dnn_regressor_bc32c01c`, (SELECT * FROM `bigquery-public-data.ncaa_basketball.mbb_historical_teams_games`))",None
7fcb1d47-71e1-441e-ac8d-296ab02b5c85,training,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_860f8c7e,regression,RANDOM_FOREST_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,mean_squared_error,0.6528170159259061,277.69,"CREATE MODEL IF NOT EXISTS `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_860f8c7e`
                OPTIONS(model_type='RANDOM_FOREST_REGRESSOR', INPUT_LABEL_COLS=['num_of_item'])
                AS
                (SELECT * EXCEPT(created_at, delivered_at, returned_at, shipped_at) FROM `bigquery-public-data.thelook_ecommerce.orders`
                WHERE num_of_item IS NOT NULL)",SHAP
14c39b2f-9216-449b-9d5f-a362ff7ee4f7,inference,crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_860f8c7e,regression,RANDOM_FOREST_REGRESSOR,thelook_ecommerce.orders,TRUE,9,124429,,,0.97,"SELECT * FROM ML.PREDICT(MODEL `crypto-isotope-366706.sql_knowledge_base.num_of_item_new_random_forest_regressor_860f8c7e`, (SELECT * FROM `bigquery-public-data.thelook_ecommerce.orders` WHERE delivered_at = '2021-01-08 23:11:00+00:00' AND gender = 'F'))",SHAP
